Song,Artist,Song Popularity,Danceability,Energy,Tempo,Speechiness,Song Duration,Artist Genres,Artist Popularity,Artist uri,Song uri,Artist Image url
REMIX RUMBLE - Steve Aoki Remix,Steve Aoki,52,0.593,0.91,100.011,0.0358,217807,"['EDM', 'Electro House', 'Pop Dance']",71,77AiFEVeAVj2ORpC85QVJs,3TEpg2lumN5Q1LTWwwjGXj,https://i.scdn.co/image/ab6761610000f1785fb007a707c0ec3a7c1726af
Azukita,Steve Aoki,57,0.715,0.942,130.019,0.107,226161,"['EDM', 'Electro House', 'Pop Dance']",71,77AiFEVeAVj2ORpC85QVJs,6FeTled691bl3j2Npf7oo8,https://i.scdn.co/image/ab6761610000f1785fb007a707c0ec3a7c1726af
Just Hold On,Steve Aoki,59,0.647,0.932,114.991,0.0824,198774,"['EDM', 'Electro House', 'Pop Dance']",71,77AiFEVeAVj2ORpC85QVJs,27zK2lkAiqFw7y113I94H5,https://i.scdn.co/image/ab6761610000f1785fb007a707c0ec3a7c1726af
Waste It On Me (feat. BTS),Steve Aoki,65,0.669,0.684,96.097,0.0585,192536,"['EDM', 'Electro House', 'Pop Dance']",71,77AiFEVeAVj2ORpC85QVJs,2J0X46UkpfLlWbuCXFgDLr,https://i.scdn.co/image/ab6761610000f1785fb007a707c0ec3a7c1726af
Nataaoki,Steve Aoki,76,0.768,0.835,119.982,0.11,150000,"['EDM', 'Electro House', 'Pop Dance']",71,77AiFEVeAVj2ORpC85QVJs,7w47Qtyrw5y4w5Qa0wNjco,https://i.scdn.co/image/ab6761610000f1785fb007a707c0ec3a7c1726af
A LIGHT THAT NEVER COMES,Steve Aoki,64,0.687,0.871,115.0,0.0689,229439,"['EDM', 'Electro House', 'Pop Dance']",71,77AiFEVeAVj2ORpC85QVJs,3BnBKNItMng824sLx0pUfy,https://i.scdn.co/image/ab6761610000f1785fb007a707c0ec3a7c1726af
Don't Let Me Down,The Chainsmokers,82,0.532,0.869,159.803,0.172,208373,['Pop'],79,69GGBxA162lTqCwzJG5jLp,1i1fxkWeaMmKEB4T7zqbzK,https://i.scdn.co/image/ab6761610000f178db68d678df6d89bf8a55d052
Paris,The Chainsmokers,77,0.653,0.658,99.99,0.0304,221506,['Pop'],79,69GGBxA162lTqCwzJG5jLp,72jbDTw1piOOj770jWNeaG,https://i.scdn.co/image/ab6761610000f178db68d678df6d89bf8a55d052
Call You Mine,The Chainsmokers,72,0.585,0.696,104.01,0.0307,217640,['Pop'],79,69GGBxA162lTqCwzJG5jLp,2oejEp50ZzPuQTQ6v54Evp,https://i.scdn.co/image/ab6761610000f178db68d678df6d89bf8a55d052
Roses,The Chainsmokers,77,0.713,0.802,100.001,0.0561,226738,['Pop'],79,69GGBxA162lTqCwzJG5jLp,3vv9phIu6Y1vX3jcqaGz5Z,https://i.scdn.co/image/ab6761610000f178db68d678df6d89bf8a55d052
Takeaway,The Chainsmokers,74,0.528,0.511,100.1,0.0324,209880,['Pop'],79,69GGBxA162lTqCwzJG5jLp,3g0mEQx3NTanacLseoP0Gw,https://i.scdn.co/image/ab6761610000f178db68d678df6d89bf8a55d052
Closer,The Chainsmokers,87,0.748,0.524,95.01,0.0338,244960,['Pop'],79,69GGBxA162lTqCwzJG5jLp,7BKLCZ1jbUBVqRi2FVlTVw,https://i.scdn.co/image/ab6761610000f178db68d678df6d89bf8a55d052
Something Just Like This,The Chainsmokers,88,0.617,0.635,103.019,0.0317,247160,['Pop'],79,69GGBxA162lTqCwzJG5jLp,6RUKPb4LETWmmr3iAEQktW,https://i.scdn.co/image/ab6761610000f178db68d678df6d89bf8a55d052
All We Know,The Chainsmokers,72,0.662,0.586,90.0,0.0307,194080,['Pop'],79,69GGBxA162lTqCwzJG5jLp,2rizacJSyD9S1IQUxUxnsK,https://i.scdn.co/image/ab6761610000f178db68d678df6d89bf8a55d052
This Feeling,The Chainsmokers,74,0.575,0.571,105.049,0.0439,197946,['Pop'],79,69GGBxA162lTqCwzJG5jLp,4NBTZtAt1F13VvlSKe6KTl,https://i.scdn.co/image/ab6761610000f178db68d678df6d89bf8a55d052
Bonga,Tini Gessler,41,0.778,0.95,126.983,0.0526,120944,['Latin Tech House'],30,5k1fr2qbGZrk40njMAyv0x,7LdZEox5e4ltxCjCcQ9EAq,https://i.scdn.co/image/ab6761610000f178b4168f5f940dc16cabc9edb6
Tidy Up,Tini Gessler,36,0.816,0.949,124.99,0.0589,169920,['Latin Tech House'],30,5k1fr2qbGZrk40njMAyv0x,11d3X5BNtAVUXOKcaMCCZL,https://i.scdn.co/image/ab6761610000f178b4168f5f940dc16cabc9edb6
Prayer,Tini Gessler,35,0.736,0.877,129.001,0.0401,127053,['Latin Tech House'],30,5k1fr2qbGZrk40njMAyv0x,1fHeYH4RodQZrGbNul7i9W,https://i.scdn.co/image/ab6761610000f178b4168f5f940dc16cabc9edb6
Blue Sky,Tini Gessler,42,0.804,0.725,126.996,0.0768,120944,['Latin Tech House'],30,5k1fr2qbGZrk40njMAyv0x,15YdSoGDCyN7y0IIcYdlWr,https://i.scdn.co/image/ab6761610000f178b4168f5f940dc16cabc9edb6
Drifting,Tiësto,79,0.625,0.951,130.001,0.0393,147692,"['Big Room', 'Brostep', 'Dutch EDM', 'EDM', 'House', 'Pop Dance', 'Slap House', 'Trance']",82,2o5jDhtHVPhrJdv3cEQ99Z,4EmH2iRucAgCOnhuJRotUi,https://i.scdn.co/image/ab6761610000f178e84e08fb1dfa2bf9b5a61563
Hot In It (feat. Charli XCX),Tiësto,75,0.748,0.841,123.045,0.177,129817,"['Big Room', 'Brostep', 'Dutch EDM', 'EDM', 'House', 'Pop Dance', 'Slap House', 'Trance']",82,2o5jDhtHVPhrJdv3cEQ99Z,5pNFibJLq7dvoDVIIcQBkn,https://i.scdn.co/image/ab6761610000f178e84e08fb1dfa2bf9b5a61563
10:35,Tiësto,81,0.696,0.793,120.003,0.097,172252,"['Big Room', 'Brostep', 'Dutch EDM', 'EDM', 'House', 'Pop Dance', 'Slap House', 'Trance']",82,2o5jDhtHVPhrJdv3cEQ99Z,36gcliMRX1vCpgnrZE3dFZ,https://i.scdn.co/image/ab6761610000f178e84e08fb1dfa2bf9b5a61563
The Business,Tiësto,75,0.798,0.62,120.031,0.232,164000,"['Big Room', 'Brostep', 'Dutch EDM', 'EDM', 'House', 'Pop Dance', 'Slap House', 'Trance']",82,2o5jDhtHVPhrJdv3cEQ99Z,57uNXnf4ciHYP4HktbIbzC,https://i.scdn.co/image/ab6761610000f178e84e08fb1dfa2bf9b5a61563
Don't Be Shy,Tiësto,71,0.77,0.787,119.986,0.0583,140500,"['Big Room', 'Brostep', 'Dutch EDM', 'EDM', 'House', 'Pop Dance', 'Slap House', 'Trance']",82,2o5jDhtHVPhrJdv3cEQ99Z,0v2Swij0g2VfvSq3c3uaG3,https://i.scdn.co/image/ab6761610000f178e84e08fb1dfa2bf9b5a61563
BOTH,Tiësto,77,0.69,0.933,119.987,0.0832,188000,"['Big Room', 'Brostep', 'Dutch EDM', 'EDM', 'House', 'Pop Dance', 'Slap House', 'Trance']",82,2o5jDhtHVPhrJdv3cEQ99Z,7mobUfp1aL8A6CdugCMWft,https://i.scdn.co/image/ab6761610000f178e84e08fb1dfa2bf9b5a61563
Thank You (Not So Bad),Tiësto,82,0.673,0.95,150.019,0.0488,140000,"['Big Room', 'Brostep', 'Dutch EDM', 'EDM', 'House', 'Pop Dance', 'Slap House', 'Trance']",82,2o5jDhtHVPhrJdv3cEQ99Z,09CnYHiZ5jGT1wr1TXJ9Zt,https://i.scdn.co/image/ab6761610000f178e84e08fb1dfa2bf9b5a61563
Another Love - Tiësto Remix,Tiësto,77,0.79,0.764,123.046,0.0737,185365,"['Big Room', 'Brostep', 'Dutch EDM', 'EDM', 'House', 'Pop Dance', 'Slap House', 'Trance']",82,2o5jDhtHVPhrJdv3cEQ99Z,4Et6tUEO7biKxZEfJXpNj1,https://i.scdn.co/image/ab6761610000f178e84e08fb1dfa2bf9b5a61563
The Motto,Tiësto,75,0.754,0.763,117.953,0.0435,164818,"['Big Room', 'Brostep', 'Dutch EDM', 'EDM', 'House', 'Pop Dance', 'Slap House', 'Trance']",82,2o5jDhtHVPhrJdv3cEQ99Z,3j11iDncb7ZeDMw7lFucqM,https://i.scdn.co/image/ab6761610000f178e84e08fb1dfa2bf9b5a61563
Wrong - Todd Terry Remix,Todd Terry,27,0.79,0.645,123.207,0.0353,285933,"['Classic House', 'Deep House', 'Diva House', 'Garage House', 'Hip House']",51,3dE92yGWcrboP1kC5SWyqu,44ZEJDpbHcMAocfhdvUA7H,https://i.scdn.co/image/62404fed22cde2ae0e17d7d61b9da5a14943b476
Lovefool - Tee's Club Radio,Todd Terry,22,0.783,0.693,124.993,0.0721,201000,"['Classic House', 'Deep House', 'Diva House', 'Garage House', 'Hip House']",51,3dE92yGWcrboP1kC5SWyqu,6Z5XbXXK9I9mVchBgunlGE,https://i.scdn.co/image/62404fed22cde2ae0e17d7d61b9da5a14943b476
Dreams - Tee's Radio Mix; 2007 Remaster,Todd Terry,12,0.624,0.823,125.963,0.0503,232506,"['Classic House', 'Deep House', 'Diva House', 'Garage House', 'Hip House']",51,3dE92yGWcrboP1kC5SWyqu,6HdbLeVO5IfRPXRueED9p2,https://i.scdn.co/image/62404fed22cde2ae0e17d7d61b9da5a14943b476
Keep On Jumpin',Todd Terry,43,0.755,0.779,123.938,0.0389,327306,"['Classic House', 'Deep House', 'Diva House', 'Garage House', 'Hip House']",51,3dE92yGWcrboP1kC5SWyqu,4XS4PuYyoJcdtFko641Czk,https://i.scdn.co/image/62404fed22cde2ae0e17d7d61b9da5a14943b476
DJs Gotta Dance More,Todd Terry,39,0.743,0.889,120.006,0.103,252344,"['Classic House', 'Deep House', 'Diva House', 'Garage House', 'Hip House']",51,3dE92yGWcrboP1kC5SWyqu,4BAdUO1JSI5sE2W4W9bBI4,https://i.scdn.co/image/62404fed22cde2ae0e17d7d61b9da5a14943b476
Missing - Todd Terry Club Mix,Todd Terry,62,0.718,0.757,123.473,0.0327,249533,"['Classic House', 'Deep House', 'Diva House', 'Garage House', 'Hip House']",51,3dE92yGWcrboP1kC5SWyqu,5HvLxMeai31mM560lrIITQ,https://i.scdn.co/image/62404fed22cde2ae0e17d7d61b9da5a14943b476
Better,Valentino Khan,51,0.804,0.922,126.012,0.0515,200000,"['Brostep', 'EDM', 'Electro House', 'Electronic Trap', 'Moombahton']",51,0deIjoDjl9g9Zpw0sCIOHh,5xGcpnA8ACSipKcRcYioxh,https://i.scdn.co/image/ab6761610000f178171aeed81d96e0e6e00f1770
Pump,Valentino Khan,52,0.805,0.949,128.005,0.0471,183750,"['Brostep', 'EDM', 'Electro House', 'Electronic Trap', 'Moombahton']",51,0deIjoDjl9g9Zpw0sCIOHh,0N98QCESfFA46B7a6TTZKq,https://i.scdn.co/image/ab6761610000f178171aeed81d96e0e6e00f1770
Your Body,Valentino Khan,49,0.819,0.96,128.042,0.0787,157500,"['Brostep', 'EDM', 'Electro House', 'Electronic Trap', 'Moombahton']",51,0deIjoDjl9g9Zpw0sCIOHh,4A9kMqwijHsdsnkoluwkoJ,https://i.scdn.co/image/ab6761610000f178171aeed81d96e0e6e00f1770
Bloodbath,Valentino Khan,48,0.657,0.996,150.084,0.318,200662,"['Brostep', 'EDM', 'Electro House', 'Electronic Trap', 'Moombahton']",51,0deIjoDjl9g9Zpw0sCIOHh,7z35ELbZv0zResMSqwsoKa,https://i.scdn.co/image/ab6761610000f178171aeed81d96e0e6e00f1770
Fearless,Valentino Khan,51,0.696,0.978,107.971,0.043,140000,"['Brostep', 'EDM', 'Electro House', 'Electronic Trap', 'Moombahton']",51,0deIjoDjl9g9Zpw0sCIOHh,7pDUFFF3J4WEu1aZMW4M4b,https://i.scdn.co/image/ab6761610000f178171aeed81d96e0e6e00f1770
Deep Down Low,Valentino Khan,56,0.794,0.895,126.011,0.0677,190476,"['Brostep', 'EDM', 'Electro House', 'Electronic Trap', 'Moombahton']",51,0deIjoDjl9g9Zpw0sCIOHh,48zgbsLhb3MirBgXt44nlH,https://i.scdn.co/image/ab6761610000f178171aeed81d96e0e6e00f1770
Better Recognize,Wax Motif,55,0.839,0.786,126.018,0.056,211586,"['Bass House', 'Electro House', 'Tech House']",54,7zm3aSdmGiOkTt0aZFSO8R,1ME5pFc81YOLOrcV1Z4Ovb,https://i.scdn.co/image/ab6761610000f178205858ca71a03e7a868c919e
Fly Kicks - Wax Motif Remix,Wax Motif,53,0.897,0.692,125.023,0.0492,278400,"['Bass House', 'Electro House', 'Tech House']",54,7zm3aSdmGiOkTt0aZFSO8R,26xlCgHpcF4GE0FFVsS6Oy,https://i.scdn.co/image/ab6761610000f178205858ca71a03e7a868c919e
WET,Wax Motif,59,0.802,0.668,125.007,0.0535,265108,"['Bass House', 'Electro House', 'Tech House']",54,7zm3aSdmGiOkTt0aZFSO8R,7MysdJNLp89Xl3zoSd5bC5,https://i.scdn.co/image/ab6761610000f178205858ca71a03e7a868c919e
Keep Raving,Wax Motif,51,0.799,0.854,126.027,0.095,172303,"['Bass House', 'Electro House', 'Tech House']",54,7zm3aSdmGiOkTt0aZFSO8R,6AN6ILWZaDOgqXd57WVffY,https://i.scdn.co/image/ab6761610000f178205858ca71a03e7a868c919e
On The Low,Wax Motif,58,0.8,0.858,126.074,0.0445,156190,"['Bass House', 'Electro House', 'Tech House']",54,7zm3aSdmGiOkTt0aZFSO8R,4iXj0bNwBMHgomSBfrG1M4,https://i.scdn.co/image/ab6761610000f178205858ca71a03e7a868c919e
La Candela Viva,Wax Motif,51,0.76,0.869,124.976,0.0425,180480,"['Bass House', 'Electro House', 'Tech House']",54,7zm3aSdmGiOkTt0aZFSO8R,1sBbjaujxhI8nw0tBhcYbU,https://i.scdn.co/image/ab6761610000f178205858ca71a03e7a868c919e
Dirty Blonde,Westend,48,0.627,0.985,133.0,0.0416,207067,"['Bass House', 'Tech House']",56,4epc3Bd0DOBA0kDywkRAsu,4xTFiSi0CmH8hrkMeMGca4,https://i.scdn.co/image/ab6761610000f178615ae2b8174a9e1675cd1d96
Get This Party Started,Westend,59,0.756,0.748,126.076,0.0511,160000,"['Bass House', 'Tech House']",56,4epc3Bd0DOBA0kDywkRAsu,3aBNMuz8S7wZguV8xuwLem,https://i.scdn.co/image/ab6761610000f178615ae2b8174a9e1675cd1d96
Over,Westend,48,0.513,0.948,124.997,0.0377,190199,"['Bass House', 'Tech House']",56,4epc3Bd0DOBA0kDywkRAsu,1Ef6SrzW4vM7uJT11jAJvO,https://i.scdn.co/image/ab6761610000f178615ae2b8174a9e1675cd1d96
Maracuya,Westend,48,0.797,0.743,125.994,0.0441,170476,"['Bass House', 'Tech House']",56,4epc3Bd0DOBA0kDywkRAsu,3SIGASmke2qRU6oJV3y1iR,https://i.scdn.co/image/ab6761610000f178615ae2b8174a9e1675cd1d96
Before Dawn,Yotto,55,0.41,0.884,123.948,0.0321,198574,"['Finnish EDM', 'Melodic House', 'Progressive House']",56,5Dyfxq0ZrFjjeFBdSNxDbo,4eAz5Na2BaEVpPxhOrq5pc,https://i.scdn.co/image/ab6761610000f178682b390816e839d3521fadfe
Tied To You - Yotto Remix,Yotto,49,0.774,0.972,123.01,0.0479,362501,"['Finnish EDM', 'Melodic House', 'Progressive House']",56,5Dyfxq0ZrFjjeFBdSNxDbo,6iQ9KEZuDYjz7GjAeTT0sO,https://i.scdn.co/image/ab6761610000f178682b390816e839d3521fadfe
Out Of Reach,Yotto,50,0.504,0.762,123.968,0.036,255991,"['Finnish EDM', 'Melodic House', 'Progressive House']",56,5Dyfxq0ZrFjjeFBdSNxDbo,0ThPAtLfX0NbibIrEfWFHi,https://i.scdn.co/image/ab6761610000f178682b390816e839d3521fadfe
No Ending - Nils Hoffmann Remix,Yotto,48,0.602,0.836,123.012,0.0339,259474,"['Finnish EDM', 'Melodic House', 'Progressive House']",56,5Dyfxq0ZrFjjeFBdSNxDbo,0on4Nj6eERwrMj7wivFewL,https://i.scdn.co/image/ab6761610000f178682b390816e839d3521fadfe
Just Over,Yotto,62,0.574,0.896,123.005,0.0336,174344,"['Finnish EDM', 'Melodic House', 'Progressive House']",56,5Dyfxq0ZrFjjeFBdSNxDbo,3U4wxiV8A190qwogybOHC9,https://i.scdn.co/image/ab6761610000f178682b390816e839d3521fadfe
Rhythm (Of The Night),Yotto,66,0.534,0.946,121.951,0.0383,201621,"['Finnish EDM', 'Melodic House', 'Progressive House']",56,5Dyfxq0ZrFjjeFBdSNxDbo,4G58eym5EGj8ZG1qt8DXIx,https://i.scdn.co/image/ab6761610000f178682b390816e839d3521fadfe
Hypnocurrency,deadmau5,59,0.528,0.732,199.978,0.0504,292524,"['Canadian Electronic', 'Complextro', 'EDM', 'Electro House', 'Pop Dance', 'Progressive House']",66,2CIMQHirSU0MQqyYHq0eOx,6H3uEl6cwtz6w8w1vTbAxE,https://i.scdn.co/image/ab6761610000f178c5ceb05f152103b2b70d3b07
The Veldt - Radio Edit,deadmau5,57,0.736,0.759,128.036,0.0347,170066,"['Canadian Electronic', 'Complextro', 'EDM', 'Electro House', 'Pop Dance', 'Progressive House']",66,2CIMQHirSU0MQqyYHq0eOx,5sGIgGkeYiiWdN0NVYJZ0I,https://i.scdn.co/image/ab6761610000f178c5ceb05f152103b2b70d3b07
Alive (feat. The Moth & The Flame),deadmau5,54,0.653,0.886,124.004,0.0685,308709,"['Canadian Electronic', 'Complextro', 'EDM', 'Electro House', 'Pop Dance', 'Progressive House']",66,2CIMQHirSU0MQqyYHq0eOx,1wbQbpNwQzcrgphXzWcgw7,https://i.scdn.co/image/ab6761610000f178c5ceb05f152103b2b70d3b07
Escape - John Summit Remix,deadmau5,62,0.631,0.84,125.992,0.0347,226666,"['Canadian Electronic', 'Complextro', 'EDM', 'Electro House', 'Pop Dance', 'Progressive House']",66,2CIMQHirSU0MQqyYHq0eOx,68lTEhMEx4MxDCJypT6bXE,https://i.scdn.co/image/ab6761610000f178c5ceb05f152103b2b70d3b07
The Veldt Cinema - BYNX Edit,deadmau5,62,0.587,0.829,127.977,0.0326,277298,"['Canadian Electronic', 'Complextro', 'EDM', 'Electro House', 'Pop Dance', 'Progressive House']",66,2CIMQHirSU0MQqyYHq0eOx,1GD5ooLHgV9nolrem1DBiB,https://i.scdn.co/image/ab6761610000f178c5ceb05f152103b2b70d3b07
Sacrifice,deadmau5,64,0.667,0.956,129.991,0.287,279692,"['Canadian Electronic', 'Complextro', 'EDM', 'Electro House', 'Pop Dance', 'Progressive House']",66,2CIMQHirSU0MQqyYHq0eOx,76YXmewvHFse7tBeOTtSx3,https://i.scdn.co/image/ab6761610000f178c5ceb05f152103b2b70d3b07
Ghosts 'n' Stuff - Extended Mix,deadmau5,62,0.622,0.63,127.995,0.127,328733,"['Canadian Electronic', 'Complextro', 'EDM', 'Electro House', 'Pop Dance', 'Progressive House']",66,2CIMQHirSU0MQqyYHq0eOx,0KR5i46RXvDy8YzOZRvTAI,https://i.scdn.co/image/ab6761610000f178c5ceb05f152103b2b70d3b07
