Song,Artist,Song Popularity,Danceability,Energy,Tempo,Speechiness,Artist Genres,Artist Popularity,Artist uri,Song uri,Song Duration
BRING BACK THE COLOR,San Holo,48,0.626,0.902,109.981,0.073,"['brostep', 'edm', 'electro house', 'electronic trap', 'future bass', 'pop dance']",55,0jNDKefhfSbLR9sFvcPLHo,2AHd1SRo5rAFvJOCEwLyTi,180000
We Rise,San Holo,57,0.747,0.491,145.034,0.0639,"['brostep', 'edm', 'electro house', 'electronic trap', 'future bass', 'pop dance']",55,0jNDKefhfSbLR9sFvcPLHo,7uSZPbd8DxdkmSauCKnITY,180000
We Will Meet Again,San Holo,57,0.401,0.786,134.87,0.055,"['brostep', 'edm', 'electro house', 'electronic trap', 'future bass', 'pop dance']",55,0jNDKefhfSbLR9sFvcPLHo,6VpRQDOM7nQ6viuVUSXWGn,180000
lift me from the ground,San Holo,53,0.572,0.69,155.134,0.0396,"['brostep', 'edm', 'electro house', 'electronic trap', 'future bass', 'pop dance']",55,0jNDKefhfSbLR9sFvcPLHo,7kZVirTc3V6d4YWtu6RaAu,180000
NO PLACE IS TOO FAR (feat. Whethan & Selah Sol),San Holo,46,0.679,0.675,128.015,0.0783,"['brostep', 'edm', 'electro house', 'electronic trap', 'future bass', 'pop dance']",55,0jNDKefhfSbLR9sFvcPLHo,0kzuyl0Tclw5F8Xn3zqj5L,180000
LIGHT ONLY (feat. Bipolar Sunshine),San Holo,51,0.571,0.918,127.935,0.248,"['brostep', 'edm', 'electro house', 'electronic trap', 'future bass', 'pop dance']",55,0jNDKefhfSbLR9sFvcPLHo,3GBtth3plMGZNSjHDmDCIk,180000
DON'T LOOK DOWN (feat. Lizzy Land),San Holo,48,0.377,0.712,150.03,0.0508,"['brostep', 'edm', 'electro house', 'electronic trap', 'future bass', 'pop dance']",55,0jNDKefhfSbLR9sFvcPLHo,4Ygtmdo7nkMBz0ut732wL5,180000
Out Of Options (feat. midwxst),San Holo,51,0.382,0.79,172.044,0.121,"['brostep', 'edm', 'electro house', 'electronic trap', 'future bass', 'pop dance']",55,0jNDKefhfSbLR9sFvcPLHo,4VJRH6rxf9BkGYUsadAXdN,180000
ALL THE HIGHS,San Holo,42,0.535,0.693,145.004,0.0485,"['brostep', 'edm', 'electro house', 'electronic trap', 'future bass', 'pop dance']",55,0jNDKefhfSbLR9sFvcPLHo,3xU4XbMp9L8noYTUw7y7gv,180000
Trompeta,San Pacho,63,0.691,0.918,126.006,0.0435,['tech house'],50,5jBerZvTAajwYvdxt3UhgU,6o4BO9LLCPe5p43YKZzFuv,180000
Amor,San Pacho,60,0.804,0.973,125.992,0.0575,['tech house'],50,5jBerZvTAajwYvdxt3UhgU,0XP4jb9IjvliEXDt8rK3XY,180000
Other Boys - San Pacho Remix,San Pacho,58,0.768,0.909,127.985,0.0609,['tech house'],50,5jBerZvTAajwYvdxt3UhgU,2es4jB7f9Jg9LQOPCGdA1i,180000
Freak,San Pacho,54,0.678,0.936,126.015,0.0541,['tech house'],50,5jBerZvTAajwYvdxt3UhgU,6LDoJdEJW4NTOTOLTH71IL,180000
La Pasion,San Pacho,54,0.851,0.812,125.969,0.123,['tech house'],50,5jBerZvTAajwYvdxt3UhgU,5xRKvc3MJfOYh9M1E9Fnid,180000
In Your Mind,San Pacho,53,0.737,0.945,127.998,0.046,['tech house'],50,5jBerZvTAajwYvdxt3UhgU,1fljgBD0HxUOOtLDQ9WSaM,180000
Voy,San Pacho,52,0.762,0.888,126.014,0.122,['tech house'],50,5jBerZvTAajwYvdxt3UhgU,7eVAueNTldeMplUKSlOKs9,180000
Oye,San Pacho,46,0.782,0.988,125.995,0.0687,['tech house'],50,5jBerZvTAajwYvdxt3UhgU,7LrNUnWXx7ypK8jdQPH3SN,180000
Beat Go Bump,San Pacho,45,0.798,0.998,127.985,0.0504,['tech house'],50,5jBerZvTAajwYvdxt3UhgU,51RhTPvrVNx7DmGscgNJuc,180000
Soundboy,San Pacho,45,0.791,0.983,127.963,0.106,['tech house'],50,5jBerZvTAajwYvdxt3UhgU,5RU33jajJPKSXfqJoZpABf,180000
Never Be The Same (feat. Sara Benyo),Sara Benyo,46,0.421,0.956,149.952,0.203,[],28,6jJS6oEAQ78VJ7RhG3KS4M,14wlTKn3ZZoIO1jk3OHDWH,180000
Nothing's Left,Sara Benyo,43,0.568,0.982,75.013,0.303,[],28,6jJS6oEAQ78VJ7RhG3KS4M,0KY21C9dgpwPGjNWwt8bzu,180000
Leave It All Behind,Sara Benyo,20,0.419,0.744,155.251,0.0769,[],28,6jJS6oEAQ78VJ7RhG3KS4M,1DCLKkyLr85gCl7iwyds8t,180000
Drown,Sara Benyo,21,0.507,0.848,75.039,0.0386,[],28,6jJS6oEAQ78VJ7RhG3KS4M,3aGdi5cbagqpqMTcFyK4aO,180000
Believe,Sara Benyo,21,0.31,0.74,154.891,0.0474,[],28,6jJS6oEAQ78VJ7RhG3KS4M,1Koe740ZU6iEQ2EgBiGOsp,180000
Hate Me,Sara Benyo,18,0.307,0.958,76.443,0.329,[],28,6jJS6oEAQ78VJ7RhG3KS4M,1p8bi7BAwN7Z5RV8ktEoyy,180000
OUT OF TIME,Sara Benyo,18,0.491,0.901,144.949,0.0695,[],28,6jJS6oEAQ78VJ7RhG3KS4M,6nHRDQ9ENKpCgIEgS0dqoM,180000
Falling To Pieces,Sara Benyo,16,0.361,0.857,150.024,0.0772,[],28,6jJS6oEAQ78VJ7RhG3KS4M,08fYifCMEDkqz09HcRLYGb,180000
The Beginning,Sara Benyo,8,0.524,0.949,140.043,0.0763,[],28,6jJS6oEAQ78VJ7RhG3KS4M,6mAvQ5CYbKcsI2DzgmCXsv,180000
Strange Face,Sara Benyo,6,0.471,0.427,72.835,0.0294,[],28,6jJS6oEAQ78VJ7RhG3KS4M,09z7fgaCs02mQbuBAlulG5,180000
Over Now,Seven Lions,61,0.315,0.682,128.031,0.0434,"['brostep', 'complextro', 'dubstep', 'edm', 'electro house', 'melodic dubstep', 'pop dance', 'progressive trance']",57,6fcTRFpz0yH79qSKfof7lp,606Z051kpzw0rrcBCYCTtR,180000
Need Your Love (with Noah Kahan),Seven Lions,60,0.581,0.76,104.099,0.0406,"['brostep', 'complextro', 'dubstep', 'edm', 'electro house', 'melodic dubstep', 'pop dance', 'progressive trance']",57,6fcTRFpz0yH79qSKfof7lp,1vsQb8n0icvMsFnL9663LM,180000
First Time (feat. Dylan Matthew),Seven Lions,60,0.422,0.677,150.131,0.0365,"['brostep', 'complextro', 'dubstep', 'edm', 'electro house', 'melodic dubstep', 'pop dance', 'progressive trance']",57,6fcTRFpz0yH79qSKfof7lp,27YD36FUikKxbp3bKSiKGZ,180000
Strangers,Seven Lions,58,0.579,0.697,129.967,0.0394,"['brostep', 'complextro', 'dubstep', 'edm', 'electro house', 'melodic dubstep', 'pop dance', 'progressive trance']",57,6fcTRFpz0yH79qSKfof7lp,2U0pVx4m1Kdm1Gsjjm6iq8,180000
Stop Thinking (feat. Lights),Seven Lions,51,0.387,0.595,170.079,0.0397,"['brostep', 'complextro', 'dubstep', 'edm', 'electro house', 'melodic dubstep', 'pop dance', 'progressive trance']",57,6fcTRFpz0yH79qSKfof7lp,7K3RgukdPFTSOsOaqeqVRB,180000
Rush Over Me (feat. HALIENE),Seven Lions,56,0.439,0.749,135.027,0.0453,"['brostep', 'complextro', 'dubstep', 'edm', 'electro house', 'melodic dubstep', 'pop dance', 'progressive trance']",57,6fcTRFpz0yH79qSKfof7lp,5A1sDpspNCT3Jbpzm2dxzG,180000
Island (feat. Nevve),Seven Lions,55,0.427,0.836,150.128,0.0466,"['brostep', 'complextro', 'dubstep', 'edm', 'electro house', 'melodic dubstep', 'pop dance', 'progressive trance']",57,6fcTRFpz0yH79qSKfof7lp,3HKiR4t12GW18bnPUVhx5l,180000
Moonlight,Seven Lions,55,0.29,0.969,149.824,0.1,"['brostep', 'complextro', 'dubstep', 'edm', 'electro house', 'melodic dubstep', 'pop dance', 'progressive trance']",57,6fcTRFpz0yH79qSKfof7lp,6sXg6Tv9mq5Qv0TWVdfcUE,180000
Another Me (with Dylan Matthew),Seven Lions,53,0.453,0.894,75.063,0.0544,"['brostep', 'complextro', 'dubstep', 'edm', 'electro house', 'melodic dubstep', 'pop dance', 'progressive trance']",57,6fcTRFpz0yH79qSKfof7lp,6sLohu3lQbmMhYVnb6OTvw,180000
Freesol,Seven Lions,53,0.408,0.727,74.827,0.104,"['brostep', 'complextro', 'dubstep', 'edm', 'electro house', 'melodic dubstep', 'pop dance', 'progressive trance']",57,6fcTRFpz0yH79qSKfof7lp,4Vxynno5qLZc1dcZCqsZyl,180000
The Fall,Ship Wrek,65,0.664,0.939,121.979,0.0354,['stutter house'],50,1ic0FHNGIjXZAWH6O6Reif,5FvGI8KtImlEbOsvEW3pfX,180000
Misbehave,Ship Wrek,57,0.734,0.858,124.036,0.0428,['stutter house'],50,1ic0FHNGIjXZAWH6O6Reif,5ycGcr8ZiWiutDmLps8UQG,180000
Silent,Ship Wrek,54,0.79,0.84,126.001,0.0609,['stutter house'],50,1ic0FHNGIjXZAWH6O6Reif,5MvvEKnfgMVLLBkzsgStpD,180000
Only A Fool (with Pink Sweat$),Ship Wrek,52,0.729,0.619,123.061,0.0346,['stutter house'],50,1ic0FHNGIjXZAWH6O6Reif,4iWKQu7GcqRl1aVll2PD20,180000
Stimulate,Ship Wrek,51,0.849,0.763,125.049,0.0518,['stutter house'],50,1ic0FHNGIjXZAWH6O6Reif,6GKyjW8BA1BUMX1BwUyabt,180000
Mamacita,Ship Wrek,51,0.794,0.908,126.024,0.0579,['stutter house'],50,1ic0FHNGIjXZAWH6O6Reif,6HWy1YDfSdPvJJ7DTDp8AP,180000
The Function,Ship Wrek,49,0.775,0.96,127.028,0.0618,['stutter house'],50,1ic0FHNGIjXZAWH6O6Reif,34fXpiwE0KrGzirOItUh9m,180000
Night In Milan,Ship Wrek,49,0.833,0.736,122.004,0.048,['stutter house'],50,1ic0FHNGIjXZAWH6O6Reif,5WZp98NX90Oqy2mAQcwleA,180000
Amnesia (feat. GASHI),Ship Wrek,47,0.745,0.839,124.021,0.0489,['stutter house'],50,1ic0FHNGIjXZAWH6O6Reif,1xvh5ujI8fogjmadcLmLBZ,180000
Need It,Ship Wrek,48,0.8,0.862,125.97,0.068,['stutter house'],50,1ic0FHNGIjXZAWH6O6Reif,5cG2xC4qPmUTerZdWupWNi,180000
Pursuit Of Happiness - Extended Steve Aoki Remix,Steve Aoki,76,0.722,0.687,128.013,0.0556,"['edm', 'electro house', 'pop dance']",69,77AiFEVeAVj2ORpC85QVJs,5PX4uS1LqlWEPL69phPVQQ,180000
Nataaoki,Steve Aoki,75,0.768,0.835,119.982,0.11,"['edm', 'electro house', 'pop dance']",69,77AiFEVeAVj2ORpC85QVJs,7w47Qtyrw5y4w5Qa0wNjco,180000
Muñecas,Steve Aoki,70,0.688,0.712,89.93,0.0826,"['edm', 'electro house', 'pop dance']",69,77AiFEVeAVj2ORpC85QVJs,4yPmTUkWmUfLPQLCccp0DR,180000
MIC Drop (Steve Aoki Remix) - Full Length Edition,Steve Aoki,71,0.606,0.85,170.01,0.183,"['edm', 'electro house', 'pop dance']",69,77AiFEVeAVj2ORpC85QVJs,01380RE6UfsPSdiUIwrCoH,180000
Thriller (Steve Aoki Midnight Hour Remix),Steve Aoki,69,0.592,0.917,125.076,0.0596,"['edm', 'electro house', 'pop dance']",69,77AiFEVeAVj2ORpC85QVJs,2SrGtpbPh7czhWKGmXk8Aw,180000
Just Hold On,Steve Aoki,55,0.647,0.932,114.991,0.0824,"['edm', 'electro house', 'pop dance']",69,77AiFEVeAVj2ORpC85QVJs,27zK2lkAiqFw7y113I94H5,180000
Waste It On Me (feat. BTS),Steve Aoki,57,0.669,0.684,96.097,0.0585,"['edm', 'electro house', 'pop dance']",69,77AiFEVeAVj2ORpC85QVJs,2J0X46UkpfLlWbuCXFgDLr,180000
Azukita,Steve Aoki,50,0.715,0.942,130.019,0.107,"['edm', 'electro house', 'pop dance']",69,77AiFEVeAVj2ORpC85QVJs,6FeTled691bl3j2Npf7oo8,180000
Invítame A Un Café,Steve Aoki,64,0.668,0.911,118.055,0.0642,"['edm', 'electro house', 'pop dance']",69,77AiFEVeAVj2ORpC85QVJs,5gv6rmOzIQkC6CHbelz60d,180000
A LIGHT THAT NEVER COMES,Steve Aoki,63,0.687,0.871,115.0,0.0689,"['edm', 'electro house', 'pop dance']",69,77AiFEVeAVj2ORpC85QVJs,3BnBKNItMng824sLx0pUfy,180000
Bussin Bussin (feat. JV Rhymes),SubDocta,40,0.674,0.925,145.082,0.062,"['brostep', 'dubstep', 'filthstep', 'glitch hop']",32,2fRdiG5FNFFs4OjG7p6yxk,1xLiHGqWlv3f1ATbTH4zF4,180000
Torqued,SubDocta,39,0.701,0.896,146.005,0.0575,"['brostep', 'dubstep', 'filthstep', 'glitch hop']",32,2fRdiG5FNFFs4OjG7p6yxk,47caPYZoxAa4jUPhZ81UZT,180000
West Coast Wobble,SubDocta,36,0.739,0.84,141.934,0.194,"['brostep', 'dubstep', 'filthstep', 'glitch hop']",32,2fRdiG5FNFFs4OjG7p6yxk,6PY0ANBNZ0071Jm7shTqcl,180000
Sweet & Sour,SubDocta,35,0.572,0.903,174.052,0.154,"['brostep', 'dubstep', 'filthstep', 'glitch hop']",32,2fRdiG5FNFFs4OjG7p6yxk,61uCfCSfafUlGhY4yhOhp7,180000
2012 Was Tight,SubDocta,34,0.639,0.94,144.854,0.0603,"['brostep', 'dubstep', 'filthstep', 'glitch hop']",32,2fRdiG5FNFFs4OjG7p6yxk,2EWaUdKjE5hAHNwKn8wLX0,180000
The Green Lab,SubDocta,33,0.42,0.81,145.028,0.0469,"['brostep', 'dubstep', 'filthstep', 'glitch hop']",32,2fRdiG5FNFFs4OjG7p6yxk,0uDfa6Vgv9RQOrjpkYBSvc,180000
Old School,SubDocta,29,0.661,0.872,74.974,0.0713,"['brostep', 'dubstep', 'filthstep', 'glitch hop']",32,2fRdiG5FNFFs4OjG7p6yxk,5DlSdoYcuOyX3V8IwjwJnR,180000
Iced Up,SubDocta,29,0.407,0.895,91.206,0.0838,"['brostep', 'dubstep', 'filthstep', 'glitch hop']",32,2fRdiG5FNFFs4OjG7p6yxk,1nLXvjhyxOrVlQRJiZ8XeK,180000
Five Fingers Deep,SubDocta,27,0.641,0.77,75.203,0.153,"['brostep', 'dubstep', 'filthstep', 'glitch hop']",32,2fRdiG5FNFFs4OjG7p6yxk,6tlZPoCiTZUZmVypVnybzd,180000
Bambaataa,SubDocta,26,0.763,0.938,149.963,0.16,"['brostep', 'dubstep', 'filthstep', 'glitch hop']",32,2fRdiG5FNFFs4OjG7p6yxk,0fWrTEEsHdLh9JnlkPXXFS,180000
Puzzle Box,Subtronics,62,0.696,0.488,95.064,0.0403,['brostep'],59,3NJ94iuAmmMjbszODYT6pO,5EhnuLMer8qAXEDwmLtyrW,180000
Black Out Days - Subtronics Remix,Subtronics,61,0.473,0.974,175.097,0.0782,['brostep'],59,3NJ94iuAmmMjbszODYT6pO,0Tcy9RRWvcnqepvmVcqv05,180000
Griztronics,Subtronics,60,0.607,0.941,75.401,0.481,['brostep'],59,3NJ94iuAmmMjbszODYT6pO,6OTClxme7EYRZGO6An3SMc,180000
Gassed Up,Subtronics,59,0.643,0.985,140.029,0.41,['brostep'],59,3NJ94iuAmmMjbszODYT6pO,6uwjDA0Qi6hk8C6lPJIMc9,180000
Asteroid,Subtronics,58,0.576,0.981,149.723,0.606,['brostep'],59,3NJ94iuAmmMjbszODYT6pO,3twU0ngWzakD9k07Kb5eoV,180000
Spacetime (feat. NEVVE),Subtronics,58,0.709,0.802,140.072,0.137,['brostep'],59,3NJ94iuAmmMjbszODYT6pO,0yotOi6EFaBal5Gy7YVcuI,180000
Griztronics II (Another Level),Subtronics,57,0.579,0.978,145.054,0.211,['brostep'],59,3NJ94iuAmmMjbszODYT6pO,2il9NDpW87Hk2L9AjeDf8r,180000
Mind Pluck,Subtronics,57,0.648,0.933,139.984,0.0624,['brostep'],59,3NJ94iuAmmMjbszODYT6pO,3W9xukFv9kGLkLbEe2YITe,180000
GodLovesUgly - Remix,Subtronics,56,0.679,0.861,94.985,0.214,['brostep'],59,3NJ94iuAmmMjbszODYT6pO,76xfSfbw0byLqMHykJyPru,180000
Escape - Subtronics Remix,Subtronics,55,0.562,0.837,145.059,0.0843,['brostep'],59,3NJ94iuAmmMjbszODYT6pO,11IQ89bxoC3bklnfP5TZiM,180000
Something Just Like This,The Chainsmokers,87,0.617,0.635,103.019,0.0317,['pop'],77,69GGBxA162lTqCwzJG5jLp,6RUKPb4LETWmmr3iAEQktW,180000
Closer,The Chainsmokers,86,0.748,0.524,95.01,0.0338,['pop'],77,69GGBxA162lTqCwzJG5jLp,7BKLCZ1jbUBVqRi2FVlTVw,180000
Don't Let Me Down,The Chainsmokers,82,0.532,0.869,159.803,0.172,['pop'],77,69GGBxA162lTqCwzJG5jLp,1i1fxkWeaMmKEB4T7zqbzK,180000
Jungle,The Chainsmokers,82,0.596,0.667,140.002,0.0295,['pop'],77,69GGBxA162lTqCwzJG5jLp,0OvO2X2Q3i98dc5RcgEN3x,180000
Paris,The Chainsmokers,77,0.653,0.658,99.99,0.0304,['pop'],77,69GGBxA162lTqCwzJG5jLp,72jbDTw1piOOj770jWNeaG,180000
Roses,The Chainsmokers,77,0.713,0.802,100.001,0.0561,['pop'],77,69GGBxA162lTqCwzJG5jLp,3vv9phIu6Y1vX3jcqaGz5Z,180000
Summertime Friends,The Chainsmokers,66,0.522,0.69,160.054,0.0325,['pop'],77,69GGBxA162lTqCwzJG5jLp,2lOY5Ah2pRRMdjA6yBRgwW,180000
Takeaway,The Chainsmokers,74,0.528,0.511,100.1,0.0324,['pop'],77,69GGBxA162lTqCwzJG5jLp,3g0mEQx3NTanacLseoP0Gw,180000
This Feeling,The Chainsmokers,74,0.575,0.571,105.049,0.0439,['pop'],77,69GGBxA162lTqCwzJG5jLp,4NBTZtAt1F13VvlSKe6KTl,180000
Call You Mine,The Chainsmokers,72,0.585,0.696,104.01,0.0307,['pop'],77,69GGBxA162lTqCwzJG5jLp,2oejEp50ZzPuQTQ6v54Evp,180000
Make it Right,Thunderpony,24,0.799,0.787,128.0,0.0469,[],7,4TifUgz8hmW4eLpADPDeVZ,13xuEJnLMK3JAfbZLfJXe1,180000
Real To Reel,Thunderpony,16,0.81,0.908,125.009,0.0508,[],7,4TifUgz8hmW4eLpADPDeVZ,1s6pqT1ee8Bg8Zj95bWPAY,180000
Lemme Get Down,Thunderpony,9,0.811,0.588,124.01,0.0653,[],7,4TifUgz8hmW4eLpADPDeVZ,248RhU6cQN8DXssiCHXpRw,180000
Rings,Thunderpony,5,0.423,0.667,122.155,0.0338,[],7,4TifUgz8hmW4eLpADPDeVZ,23xk1HtyupJadLFV0Cmu1k,180000
Modern Ruins,Thunderpony,3,0.464,0.729,79.22,0.0385,[],7,4TifUgz8hmW4eLpADPDeVZ,78t59ShmD2AxoNMPPaUuOV,180000
Nomad,Thunderpony,1,0.376,0.543,80.415,0.0295,[],7,4TifUgz8hmW4eLpADPDeVZ,78IRtLnbEzXgnTodmqwXG3,180000
Curtains,Thunderpony,1,0.508,0.662,158.741,0.038,[],7,4TifUgz8hmW4eLpADPDeVZ,3zBbLD0E51GQEU8YCC7j8S,180000
What We Want,Thunderpony,1,0.458,0.735,125.292,0.0386,[],7,4TifUgz8hmW4eLpADPDeVZ,476tLMZyxVS9ThKHWUtzP1,180000
Only the Show,Thunderpony,1,0.421,0.504,89.478,0.0228,[],7,4TifUgz8hmW4eLpADPDeVZ,0wtcG1NdaH2bqr5gYF3qbb,180000
The Art of Letting Go,Thunderpony,0,0.395,0.364,161.037,0.0355,[],7,4TifUgz8hmW4eLpADPDeVZ,2NXfNS2YpD3qmyyjKzOaM3,180000
Bonga,Tini Gessler,41,0.778,0.95,126.983,0.0526,['latin tech house'],28,5k1fr2qbGZrk40njMAyv0x,7LdZEox5e4ltxCjCcQ9EAq,180000
Blue Sky,Tini Gessler,41,0.804,0.725,126.996,0.0768,['latin tech house'],28,5k1fr2qbGZrk40njMAyv0x,15YdSoGDCyN7y0IIcYdlWr,180000
Do What You Want,Tini Gessler,36,0.805,0.931,126.004,0.0537,['latin tech house'],28,5k1fr2qbGZrk40njMAyv0x,2ONPus6HrSvaMODodxhMtm,180000
Tidy Up,Tini Gessler,35,0.816,0.949,124.99,0.0589,['latin tech house'],28,5k1fr2qbGZrk40njMAyv0x,11d3X5BNtAVUXOKcaMCCZL,180000
Prayer,Tini Gessler,34,0.736,0.877,129.001,0.0401,['latin tech house'],28,5k1fr2qbGZrk40njMAyv0x,1fHeYH4RodQZrGbNul7i9W,180000
Nothing Expected,Tini Gessler,28,0.696,0.963,127.996,0.0504,['latin tech house'],28,5k1fr2qbGZrk40njMAyv0x,42DOLLlxJEkegGxnddLcEK,180000
Clickbait,Tini Gessler,19,0.829,0.742,130.003,0.124,['latin tech house'],28,5k1fr2qbGZrk40njMAyv0x,7heBMzpQhMm2V8cSP9QnbC,180000
My Mind - Original Mix,Tini Gessler,17,0.907,0.749,123.998,0.0745,['latin tech house'],28,5k1fr2qbGZrk40njMAyv0x,5kJASw6tvUJbNf6WT7ykw9,180000
Rhyme,Tini Gessler,16,0.779,0.834,124.995,0.0509,['latin tech house'],28,5k1fr2qbGZrk40njMAyv0x,0OqsoI22SsImQP2RfKDwPu,180000
Do What You Want - TR699,Tini Gessler,16,0.805,0.943,126.008,0.0502,['latin tech house'],28,5k1fr2qbGZrk40njMAyv0x,0FSbvp5gKm6Ddn36yBoXhd,180000
Lovefool - Tee's Club Radio,Todd Terry,22,0.783,0.693,124.993,0.0721,"['classic house', 'deep house', 'diva house', 'garage house', 'hip house']",49,3dE92yGWcrboP1kC5SWyqu,6Z5XbXXK9I9mVchBgunlGE,180000
Missing - Todd Terry Remix,Todd Terry,59,0.723,0.721,123.488,0.0301,"['classic house', 'deep house', 'diva house', 'garage house', 'hip house']",49,3dE92yGWcrboP1kC5SWyqu,1waLmkUyMq0M5ACmf5SG7q,180000
Missing - Todd Terry Club Mix,Todd Terry,60,0.718,0.757,123.473,0.0327,"['classic house', 'deep house', 'diva house', 'garage house', 'hip house']",49,3dE92yGWcrboP1kC5SWyqu,5HvLxMeai31mM560lrIITQ,180000
This Is The Sound,Todd Terry,49,0.771,0.967,125.995,0.188,"['classic house', 'deep house', 'diva house', 'garage house', 'hip house']",49,3dE92yGWcrboP1kC5SWyqu,5JsIQ66sNFViii1ECZvtUp,180000
Dreams - Tee's Radio Mix; 2007 Remaster,Todd Terry,13,0.624,0.823,125.963,0.0503,"['classic house', 'deep house', 'diva house', 'garage house', 'hip house']",49,3dE92yGWcrboP1kC5SWyqu,6HdbLeVO5IfRPXRueED9p2,180000
Missing - Todd Terry Club Mix,Todd Terry,33,0.733,0.871,123.471,0.0329,"['classic house', 'deep house', 'diva house', 'garage house', 'hip house']",49,3dE92yGWcrboP1kC5SWyqu,2raDw4a7uZ4aQKw4eYB4s3,180000
Get On Down,Todd Terry,47,0.882,0.861,124.998,0.052,"['classic house', 'deep house', 'diva house', 'garage house', 'hip house']",49,3dE92yGWcrboP1kC5SWyqu,7exHHOSg7JZ7BSmkeP5HaY,180000
Wrong - Todd Terry Remix,Todd Terry,27,0.79,0.645,123.207,0.0353,"['classic house', 'deep house', 'diva house', 'garage house', 'hip house']",49,3dE92yGWcrboP1kC5SWyqu,44ZEJDpbHcMAocfhdvUA7H,180000
DJs Gotta Dance More,Todd Terry,40,0.743,0.889,120.006,0.103,"['classic house', 'deep house', 'diva house', 'garage house', 'hip house']",49,3dE92yGWcrboP1kC5SWyqu,4BAdUO1JSI5sE2W4W9bBI4,180000
Figure of Jazz,Todd Terry,39,0.672,0.915,122.966,0.0592,"['classic house', 'deep house', 'diva house', 'garage house', 'hip house']",49,3dE92yGWcrboP1kC5SWyqu,1B89dglefjYMvJkLOEwfD1,180000
Move It,Valentino Khan,61,0.796,0.894,127.009,0.0502,"['brostep', 'edm', 'electro house', 'electronic trap', 'moombahton']",50,0deIjoDjl9g9Zpw0sCIOHh,2YUVIkvZ2tPEZYTepX6oT9,180000
Pump,Valentino Khan,51,0.805,0.949,128.005,0.0471,"['brostep', 'edm', 'electro house', 'electronic trap', 'moombahton']",50,0deIjoDjl9g9Zpw0sCIOHh,0N98QCESfFA46B7a6TTZKq,180000
Deep Down Low,Valentino Khan,54,0.794,0.895,126.011,0.0677,"['brostep', 'edm', 'electro house', 'electronic trap', 'moombahton']",50,0deIjoDjl9g9Zpw0sCIOHh,48zgbsLhb3MirBgXt44nlH,180000
Anything,Valentino Khan,55,0.768,0.908,120.042,0.0486,"['brostep', 'edm', 'electro house', 'electronic trap', 'moombahton']",50,0deIjoDjl9g9Zpw0sCIOHh,48fPdAwGVoSkGK8GSez9yx,180000
Fearless,Valentino Khan,52,0.696,0.978,107.971,0.043,"['brostep', 'edm', 'electro house', 'electronic trap', 'moombahton']",50,0deIjoDjl9g9Zpw0sCIOHh,7pDUFFF3J4WEu1aZMW4M4b,180000
Better,Valentino Khan,51,0.804,0.922,126.012,0.0515,"['brostep', 'edm', 'electro house', 'electronic trap', 'moombahton']",50,0deIjoDjl9g9Zpw0sCIOHh,5xGcpnA8ACSipKcRcYioxh,180000
Your Body,Valentino Khan,50,0.819,0.96,128.042,0.0787,"['brostep', 'edm', 'electro house', 'electronic trap', 'moombahton']",50,0deIjoDjl9g9Zpw0sCIOHh,4A9kMqwijHsdsnkoluwkoJ,180000
Bloodbath,Valentino Khan,49,0.657,0.996,150.084,0.318,"['brostep', 'edm', 'electro house', 'electronic trap', 'moombahton']",50,0deIjoDjl9g9Zpw0sCIOHh,7z35ELbZv0zResMSqwsoKa,180000
What You Got,Valentino Khan,49,0.715,0.926,125.999,0.0499,"['brostep', 'edm', 'electro house', 'electronic trap', 'moombahton']",50,0deIjoDjl9g9Zpw0sCIOHh,1IrTzpX4khWqGPdAyFBOqv,180000
Swish Swish - Valentino Khan Remix,Valentino Khan,47,0.853,0.752,128.043,0.0443,"['brostep', 'edm', 'electro house', 'electronic trap', 'moombahton']",50,0deIjoDjl9g9Zpw0sCIOHh,60jMCb9jnlhICNbD3wqmGR,180000
RAVEN,Virtual Riot,50,0.773,0.749,90.005,0.0624,"['brostep', 'complextro', 'dubstep', 'filthstep', 'gaming dubstep']",48,4FXGRMSHh2JjHxVwS8dhH1,6tk1LRABEXt2zygYj3jmPt,180000
Energy Drink,Virtual Riot,49,0.817,0.927,128.029,0.22,"['brostep', 'complextro', 'dubstep', 'filthstep', 'gaming dubstep']",48,4FXGRMSHh2JjHxVwS8dhH1,3507Teuh1vj1L5eMAJj80O,180000
Nasty,Virtual Riot,48,0.461,0.964,112.586,0.223,"['brostep', 'complextro', 'dubstep', 'filthstep', 'gaming dubstep']",48,4FXGRMSHh2JjHxVwS8dhH1,6Rxa3iS3kpo9iTHg97Vxo3,180000
Spacetime - Virtual Riot Remix,Virtual Riot,47,0.626,0.895,144.97,0.0785,"['brostep', 'complextro', 'dubstep', 'filthstep', 'gaming dubstep']",48,4FXGRMSHh2JjHxVwS8dhH1,5VJuzCF7u2Q7G9hYvtd6f6,180000
Teardrop,Virtual Riot,42,0.534,0.904,160.127,0.0768,"['brostep', 'complextro', 'dubstep', 'filthstep', 'gaming dubstep']",48,4FXGRMSHh2JjHxVwS8dhH1,5mWqBhE6m1qC8o7KTSyUjT,180000
